date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-11-30,11,2,0.0,8.7,3,2,08:30 AM,07:00 PM,07:42 AM,05:40 PM,-8,6,6,6,8,8,37,0.0,1018,11,10,196,5,california
2016-12-01,10,3,0.0,8.7,3,9,09:21 AM,07:48 PM,07:43 AM,05:40 PM,-4,5,7,5,13,25,47,0.0,1016,10,10,227,8,california
2016-12-02,9,1,0.0,8.7,3,16,10:08 AM,08:40 PM,07:44 AM,05:40 PM,-12,2,5,2,26,5,31,0.0,1020,9,10,130,16,california
2016-12-03,11,-1,0.0,8.7,3,23,10:53 AM,09:35 PM,07:44 AM,05:40 PM,-14,4,5,4,9,2,24,0.0,1022,11,10,134,6,california
2016-12-04,18,3,0.0,7.0,3,31,11:36 AM,10:31 PM,07:45 AM,05:40 PM,-7,9,10,9,15,16,31,0.0,1018,18,10,232,8,california
2016-12-05,15,6,0.0,8.7,4,38,12:15 PM,11:31 PM,07:46 AM,05:40 PM,-6,7,10,7,30,11,33,0.0,1014,15,10,285,17,california
2016-12-06,12,4,0.0,7.0,2,45,12:53 PM,No moonset,07:47 AM,05:40 PM,-6,4,8,4,36,22,40,0.0,1013,12,10,265,23,california
2016-12-07,9,1,0.0,8.7,3,52,01:30 PM,12:31 AM,07:48 AM,05:40 PM,-7,3,5,3,14,12,45,0.0,1020,9,10,182,9,california
2016-12-08,12,3,0.0,5.4,2,60,02:07 PM,01:35 AM,07:48 AM,05:40 PM,0,7,8,7,12,47,58,0.1,1023,12,10,183,6,california
2016-12-09,18,8,0.0,8.7,4,67,02:45 PM,02:39 AM,07:49 AM,05:40 PM,7,11,12,11,20,11,73,0.0,1023,18,10,268,12,california
2016-12-10,17,7,0.0,8.7,4,74,03:26 PM,03:47 AM,07:50 AM,05:41 PM,6,11,12,11,27,11,69,0.0,1019,17,10,260,17,california
2016-12-11,18,10,0.0,8.7,4,82,04:11 PM,04:56 AM,07:51 AM,05:41 PM,5,11,13,11,28,20,63,0.0,1018,18,10,263,18,california
2016-12-12,17,7,0.0,8.7,4,89,05:01 PM,06:06 AM,07:51 AM,05:41 PM,-0,10,11,10,23,11,49,0.0,1018,17,10,274,14,california
2016-12-13,18,7,0.0,8.7,4,96,05:56 PM,07:15 AM,07:52 AM,05:41 PM,1,11,12,11,21,6,46,0.0,1018,18,10,266,13,california
2016-12-14,20,8,0.0,8.7,5,100,06:56 PM,08:20 AM,07:53 AM,05:41 PM,0,12,13,12,19,20,44,0.0,1017,20,10,245,10,california
2016-12-15,19,12,0.0,5.4,4,89,07:59 PM,09:20 AM,07:53 AM,05:42 PM,3,13,14,13,31,54,48,2.2,1013,19,9,236,21,california
2016-12-16,12,3,0.0,8.7,2,82,09:04 PM,10:13 AM,07:54 AM,05:42 PM,2,5,9,5,49,27,64,3.1,1008,12,9,258,37,california
2016-12-17,6,-1,0.0,8.7,2,75,10:06 PM,11:00 AM,07:55 AM,05:43 PM,-8,1,3,1,15,2,45,0.0,1021,6,10,218,10,california
2016-12-18,7,-1,0.0,8.7,2,68,11:07 PM,11:41 AM,07:55 AM,05:43 PM,-14,0,3,0,18,0,29,0.0,1026,7,10,68,10,california
2016-12-19,9,-1,0.0,8.7,3,60,No moonrise,12:17 PM,07:56 AM,05:43 PM,-16,2,4,2,16,0,23,0.0,1029,9,10,48,9,california
2016-12-20,12,1,0.0,8.7,3,53,12:06 AM,12:50 PM,07:56 AM,05:44 PM,-17,5,7,5,16,7,18,0.0,1025,12,10,40,9,california
2016-12-21,12,6,0.0,8.7,2,46,01:02 AM,01:23 PM,07:57 AM,05:44 PM,-13,7,9,7,19,43,22,0.7,1019,12,9,34,12,california
2016-12-22,11,5,0.0,8.7,2,38,01:57 AM,01:54 PM,07:57 AM,05:45 PM,-3,7,8,7,13,27,48,2.6,1016,11,9,96,9,california
2016-12-23,12,4,0.0,5.4,2,31,02:51 AM,02:26 PM,07:58 AM,05:45 PM,2,5,8,5,26,49,67,6.3,1014,12,10,227,19,california
2016-12-24,5,2,0.0,8.7,2,24,03:45 AM,02:59 PM,07:58 AM,05:46 PM,-3,-1,4,-1,38,18,61,12.3,1008,5,9,287,29,california
2016-12-25,4,-2,0.0,8.7,2,17,04:38 AM,03:36 PM,07:59 AM,05:47 PM,-7,-1,2,-1,16,10,53,0.0,1019,4,10,131,11,california
2016-12-26,6,-0,0.0,8.7,2,9,05:32 AM,04:14 PM,07:59 AM,05:47 PM,-8,-1,3,-1,23,12,44,0.0,1025,6,10,38,15,california
2016-12-27,10,1,0.0,8.7,3,2,06:25 AM,04:57 PM,07:59 AM,05:48 PM,-7,3,5,3,14,0,41,0.0,1026,10,10,58,8,california
2016-12-28,13,3,0.0,8.7,3,0,07:16 AM,05:44 PM,07:59 AM,05:49 PM,-5,7,8,7,15,0,40,0.0,1024,13,10,40,8,california
2016-12-29,14,6,0.0,8.7,4,0,08:06 AM,06:35 PM,08:00 AM,05:49 PM,-3,8,10,8,21,3,41,0.0,1023,14,10,30,12,california
2016-12-30,10,7,0.0,5.3,2,5,08:52 AM,07:30 PM,08:00 AM,05:50 PM,1,8,9,8,16,57,60,5.9,1017,10,8,139,9,california
2016-12-31,9,4,0.0,8.7,2,9,09:36 AM,08:26 PM,08:00 AM,05:51 PM,3,5,7,5,13,41,81,9.1,1012,9,9,238,8,california
2017-01-01,9,2,0.0,8.7,3,20,10:17 AM,09:25 PM,08:00 AM,05:51 PM,-0,2,5,2,28,10,68,0.8,1012,9,9,270,19,california
2017-01-02,9,3,0.0,8.7,3,27,10:55 AM,10:25 PM,08:01 AM,05:52 PM,-2,1,5,1,32,24,59,0.0,1017,9,10,251,21,california
2017-01-03,10,3,0.0,8.7,3,34,11:32 AM,11:27 PM,08:01 AM,05:53 PM,-1,4,7,4,18,32,61,0.0,1020,10,10,246,11,california
2017-01-04,11,5,0.0,7.0,2,41,12:08 PM,No moonset,08:01 AM,05:54 PM,5,5,8,5,30,48,78,0.9,1017,11,8,237,19,california
2017-01-05,13,7,0.0,7.0,3,49,12:44 PM,12:29 AM,08:01 AM,05:55 PM,6,8,10,8,35,43,73,7.1,1013,13,9,250,24,california
2017-01-06,6,1,0.0,8.7,2,56,01:23 PM,01:33 AM,08:01 AM,05:56 PM,-6,2,4,2,16,10,48,0.0,1020,6,10,94,11,california
2017-01-07,6,-0,0.0,3.6,1,63,02:04 PM,02:39 AM,08:01 AM,05:56 PM,-3,1,3,1,10,72,66,17.9,1023,6,7,59,7,california
2017-01-08,12,4,0.0,8.7,3,70,02:49 PM,03:46 AM,08:01 AM,05:57 PM,-1,8,8,8,9,25,52,0.2,1022,12,10,85,5,california
2017-01-09,14,8,0.0,8.7,3,78,03:40 PM,04:53 AM,08:01 AM,05:58 PM,4,8,10,8,29,29,68,2.7,1019,14,9,244,18,california
2017-01-10,13,4,0.0,8.7,2,85,04:36 PM,05:59 AM,08:01 AM,05:59 PM,3,5,8,5,33,29,71,0.0,1017,13,10,240,23,california
2017-01-11,12,8,0.0,10.0,2,92,05:38 PM,07:01 AM,08:01 AM,06:00 PM,4,6,9,6,35,42,71,0.2,1013,12,10,239,24,california
2017-01-12,10,5,0.0,8.3,2,100,06:41 PM,07:58 AM,08:00 AM,06:01 PM,4,5,7,5,21,59,79,2.7,1013,10,9,222,15,california
2017-01-13,8,3,0.0,8.3,2,100,07:46 PM,08:48 AM,08:00 AM,06:02 PM,1,4,6,4,19,52,71,3.3,1018,8,8,71,14,california
2017-01-14,12,3,0.0,10.0,3,86,08:49 PM,09:33 AM,08:00 AM,06:03 PM,-1,7,8,7,13,8,54,0.0,1019,12,10,253,7,california
2017-01-15,12,4,0.0,10.0,3,79,09:51 PM,10:13 AM,08:00 AM,06:04 PM,-2,7,8,7,11,10,53,0.0,1017,12,10,214,6,california
2017-01-16,10,4,0.0,10.5,3,71,10:49 PM,10:48 AM,07:59 AM,06:05 PM,-5,6,7,6,12,3,47,0.0,1019,10,10,151,7,california
2017-01-17,10,1,0.0,10.5,3,64,11:46 PM,11:22 AM,07:59 AM,06:06 PM,-7,6,6,6,8,0,39,0.0,1020,10,10,215,5,california
2017-01-18,14,3,0.0,10.0,2,57,No moonrise,11:54 AM,07:59 AM,06:07 PM,-3,6,8,6,20,42,47,5.9,1018,14,10,241,14,california
2017-01-19,10,5,0.0,10.5,2,50,12:41 AM,12:26 PM,07:58 AM,06:08 PM,2,4,7,4,31,34,69,3.6,1012,10,9,253,23,california
2017-01-20,8,4,0.0,10.0,2,42,01:36 AM,12:59 PM,07:58 AM,06:09 PM,2,1,5,1,35,39,79,23.1,1001,8,8,237,23,california
2017-01-21,8,1,0.0,10.0,2,35,02:30 AM,01:34 PM,07:58 AM,06:10 PM,-2,1,5,1,32,20,62,0.3,1010,8,10,267,21,california
2017-01-22,8,4,0.0,5.3,2,28,03:24 AM,02:12 PM,07:57 AM,06:11 PM,4,3,6,3,21,87,86,33.7,1014,8,6,200,14,california
2017-01-23,5,2,0.0,10.0,1,20,04:16 AM,02:53 PM,07:57 AM,06:12 PM,-1,-0,4,-0,32,41,72,4.9,1010,5,9,250,23,california
2017-01-24,6,-0,0.0,10.6,1,13,05:09 AM,03:38 PM,07:56 AM,06:13 PM,-5,1,3,1,15,24,59,0.0,1017,6,10,224,9,california
2017-01-25,7,-1,0.0,10.6,2,6,05:59 AM,04:27 PM,07:55 AM,06:14 PM,-6,2,3,2,11,2,52,0.0,1026,7,10,210,7,california
2017-01-26,6,-1,0.0,10.6,2,0,06:47 AM,05:21 PM,07:55 AM,06:15 PM,-7,2,3,2,9,11,48,0.0,1029,6,10,175,6,california
2017-01-27,8,-0,0.0,10.6,2,0,07:33 AM,06:18 PM,07:54 AM,06:16 PM,-8,1,4,1,18,1,43,0.0,1034,8,10,78,11,california
2017-01-28,11,0,0.0,10.6,3,1,08:15 AM,07:17 PM,07:54 AM,06:17 PM,-8,5,5,5,10,7,39,0.0,1034,11,10,113,6,california
2017-01-29,13,2,0.0,10.7,3,8,08:56 AM,08:18 PM,07:53 AM,06:18 PM,-6,7,8,7,9,0,38,0.0,1029,13,10,108,6,california
2017-01-30,15,5,0.0,10.7,4,16,09:34 AM,09:20 PM,07:52 AM,06:19 PM,-5,9,10,9,9,8,36,0.0,1023,15,10,85,5,california
2017-01-31,16,4,0.0,10.7,4,20,10:10 AM,10:23 PM,07:52 AM,06:20 PM,-5,10,10,10,5,14,35,0.0,1019,16,10,136,4,california
2017-02-01,16,5,0.0,10.0,3,31,10:47 AM,11:27 PM,07:51 AM,06:21 PM,-5,10,10,10,11,35,34,0.0,1017,16,10,217,6,california
2017-02-02,15,5,0.0,10.7,4,39,11:25 AM,No moonset,07:50 AM,06:22 PM,-0,9,10,9,17,29,50,0.0,1018,15,10,242,10,california
2017-02-03,15,7,0.0,10.7,4,46,12:04 PM,12:31 AM,07:49 AM,06:23 PM,6,9,11,9,28,23,71,0.1,1017,15,10,234,19,california
2017-02-04,16,6,0.0,10.8,4,54,12:46 PM,01:36 AM,07:48 AM,06:24 PM,3,8,10,8,27,5,64,0.0,1018,16,10,260,17,california
2017-02-05,13,5,0.0,10.0,3,62,01:34 PM,02:41 AM,07:48 AM,06:25 PM,2,8,9,8,13,27,62,0.0,1015,13,10,222,8,california
2017-02-06,13,8,0.0,10.8,3,69,02:25 PM,03:46 AM,07:47 AM,06:26 PM,5,7,10,7,34,41,74,1.9,1015,13,8,235,24,california
2017-02-07,17,9,0.0,10.8,4,77,03:23 PM,04:47 AM,07:46 AM,06:27 PM,8,11,13,11,40,25,74,0.2,1017,17,10,236,27,california
2017-02-08,19,10,0.0,10.8,5,84,04:23 PM,05:45 AM,07:45 AM,06:28 PM,9,14,15,14,23,14,69,0.0,1020,19,10,250,14,california
2017-02-09,22,10,0.0,10.9,5,92,05:27 PM,06:37 AM,07:44 AM,06:29 PM,5,16,16,16,16,16,54,0.0,1017,22,10,201,9,california
2017-02-10,14,11,0.0,5.4,3,99,06:30 PM,07:24 AM,07:43 AM,06:30 PM,8,11,12,11,22,73,74,9.5,1016,14,9,252,14,california
2017-02-11,13,7,0.0,10.9,3,100,07:33 PM,08:06 AM,07:42 AM,06:31 PM,3,9,11,9,23,26,63,1.0,1018,13,10,222,16,california
2017-02-12,15,6,0.0,10.9,4,86,08:33 PM,08:44 AM,07:41 AM,06:32 PM,-1,9,11,9,18,18,45,0.0,1021,15,10,186,12,california
2017-02-13,16,6,0.0,10.9,4,78,09:32 PM,09:19 AM,07:40 AM,06:33 PM,-3,11,12,11,13,20,38,0.0,1019,16,10,229,7,california
2017-02-14,17,8,0.0,11.0,4,71,10:29 PM,09:52 AM,07:39 AM,06:34 PM,-4,13,13,13,14,17,33,0.0,1019,17,10,185,9,california
2017-02-15,18,7,0.0,10.1,3,63,11:25 PM,10:25 AM,07:38 AM,06:35 PM,-8,13,13,13,9,24,23,0.0,1019,18,10,195,5,california
2017-02-16,19,9,0.0,11.0,4,55,No moonrise,10:58 AM,07:37 AM,06:36 PM,-1,13,14,13,23,26,38,0.7,1014,19,8,250,16,california
2017-02-17,10,7,0.0,5.5,2,48,12:19 AM,11:32 AM,07:36 AM,06:37 PM,4,7,9,7,18,84,75,29.8,1002,10,8,211,14,california
2017-02-18,13,5,0.0,11.0,2,40,01:14 AM,12:08 PM,07:35 AM,06:38 PM,4,7,9,7,15,42,73,3.5,1001,13,9,268,11,california
2017-02-19,14,5,0.0,11.1,4,33,02:07 AM,12:48 PM,07:33 AM,06:39 PM,4,7,10,7,29,14,68,0.1,1012,14,10,250,21,california
2017-02-20,15,7,0.0,11.1,3,25,02:59 AM,01:31 PM,07:32 AM,06:39 PM,6,9,11,9,27,31,75,0.5,1021,15,10,228,20,california
2017-02-21,15,7,0.0,11.1,4,18,03:50 AM,02:18 PM,07:31 AM,06:40 PM,6,9,11,9,23,30,72,0.1,1024,15,10,232,16,california
2017-02-22,10,4,0.0,11.1,3,10,04:39 AM,03:10 PM,07:30 AM,06:41 PM,-0,4,7,4,31,6,62,0.0,1019,10,10,269,23,california
2017-02-23,7,-1,0.0,11.1,2,3,05:26 AM,04:05 PM,07:29 AM,06:42 PM,-7,-1,3,-1,24,3,50,0.0,1020,7,10,270,19,california
2017-02-24,10,-1,0.0,11.2,3,0,06:09 AM,05:03 PM,07:28 AM,06:43 PM,-9,2,4,2,16,3,38,0.0,1022,10,10,230,10,california
2017-02-25,13,1,0.0,10.1,2,0,06:51 AM,06:04 PM,07:26 AM,06:44 PM,-9,4,7,4,21,26,32,0.0,1018,13,10,257,13,california
2017-02-26,11,4,0.0,11.2,2,0,07:31 AM,07:08 PM,07:25 AM,06:45 PM,-0,4,7,4,22,42,60,2.2,1014,11,8,247,17,california
2017-02-27,11,3,0.0,11.2,3,5,08:09 AM,08:12 PM,07:24 AM,06:46 PM,-1,3,7,3,28,15,60,0.0,1011,11,10,259,20,california
2017-02-28,12,1,0.0,11.3,3,12,08:46 AM,09:17 PM,07:22 AM,06:47 PM,-4,4,6,4,17,2,53,0.0,1019,12,10,267,11,california
2017-03-01,14,4,0.0,11.3,4,19,09:25 AM,10:23 PM,07:21 AM,06:48 PM,-6,7,9,7,14,0,39,0.0,1026,14,10,96,9,california
2017-03-02,16,5,0.0,8.6,3,26,10:04 AM,11:29 PM,07:20 AM,06:49 PM,-7,10,11,10,13,41,29,0.0,1024,16,10,52,8,california
2017-03-03,18,7,0.0,11.3,4,34,10:46 AM,No moonset,07:19 AM,06:50 PM,-8,12,13,12,15,9,23,0.0,1017,18,10,93,9,california
2017-03-04,19,8,0.0,11.3,4,41,11:32 AM,12:34 AM,07:17 AM,06:50 PM,-5,11,13,11,29,27,31,0.0,1013,19,10,239,19,california
2017-03-05,10,4,0.0,11.4,2,48,12:21 PM,01:39 AM,07:16 AM,06:51 PM,-2,3,7,3,40,27,53,0.7,1014,10,10,253,30,california
2017-03-06,11,-1,0.0,11.4,3,55,01:16 PM,02:40 AM,07:15 AM,06:52 PM,-7,2,5,2,19,2,44,0.0,1023,11,10,258,13,california
2017-03-07,16,3,0.0,11.4,4,63,02:14 PM,03:39 AM,07:13 AM,06:53 PM,-3,9,9,9,12,9,43,0.0,1024,16,10,164,8,california
2017-03-08,21,8,0.0,11.4,5,70,03:15 PM,04:31 AM,07:12 AM,06:54 PM,-1,14,14,14,12,17,38,0.0,1021,21,10,233,7,california
2017-03-09,22,10,0.0,11.5,5,77,04:17 PM,05:19 AM,07:10 AM,06:55 PM,0,16,16,16,15,0,38,0.0,1020,22,10,221,9,california
2017-03-10,23,11,0.0,7.2,4,85,05:19 PM,06:01 AM,07:09 AM,06:56 PM,2,17,17,17,14,42,39,0.0,1018,23,10,257,8,california
2017-03-11,23,12,0.0,11.5,5,92,06:19 PM,06:40 AM,07:08 AM,06:57 PM,1,17,17,17,18,19,37,0.0,1018,23,10,211,10,california
2017-03-12,25,12,0.0,11.5,6,99,07:19 PM,07:16 AM,07:06 AM,06:57 PM,2,18,18,18,16,2,37,0.0,1018,25,10,222,9,california
2017-03-13,26,14,0.0,11.5,6,100,08:16 PM,07:50 AM,07:05 AM,06:58 PM,-2,20,20,20,13,0,27,0.0,1018,26,10,178,8,california
2017-03-14,28,14,0.0,11.6,6,86,09:13 PM,08:22 AM,07:04 AM,06:59 PM,-4,20,20,21,15,2,21,0.0,1018,28,10,198,9,california
2017-03-15,27,16,0.0,11.6,6,79,10:08 PM,08:56 AM,07:02 AM,07:00 PM,2,20,20,21,24,16,30,0.0,1018,27,10,259,15,california
2017-03-16,27,13,0.0,11.6,6,72,11:03 PM,09:30 AM,07:01 AM,07:01 PM,3,19,19,19,23,9,37,0.0,1018,27,10,277,13,california
2017-03-17,27,14,0.0,11.6,6,65,11:57 PM,10:05 AM,06:59 AM,07:02 PM,3,19,19,19,14,15,36,0.0,1016,27,10,212,8,california
2017-03-18,26,14,0.0,11.6,6,57,No moonrise,10:43 AM,06:58 AM,07:02 PM,-2,20,19,20,18,8,25,0.0,1016,26,10,243,12,california
2017-03-19,26,13,0.0,10.3,5,50,12:50 AM,11:25 AM,06:56 AM,07:03 PM,-1,19,18,19,21,24,29,0.0,1017,26,10,230,14,california
2017-03-20,22,12,0.0,8.9,4,43,01:41 AM,12:09 PM,06:55 AM,07:04 PM,0,16,17,16,25,55,36,0.0,1016,22,10,240,18,california
2017-03-21,17,10,0.0,11.6,5,35,02:30 AM,12:58 PM,06:54 AM,07:05 PM,6,13,14,13,30,19,62,0.1,1016,17,10,235,23,california
2017-03-22,16,8,0.0,10.3,3,28,03:17 AM,01:51 PM,06:52 AM,07:06 PM,2,9,11,9,34,23,56,0.0,1014,16,10,262,25,california
2017-03-23,15,5,0.0,11.6,4,21,04:02 AM,02:47 PM,06:51 AM,07:07 PM,-2,7,10,7,31,4,48,0.0,1018,15,10,282,23,california
2017-03-24,22,7,0.0,11.6,5,14,04:44 AM,03:47 PM,06:49 AM,07:07 PM,-1,13,14,13,22,8,40,0.0,1021,22,10,264,16,california
2017-03-25,18,8,0.0,11.6,4,6,05:24 AM,04:49 PM,06:48 AM,07:08 PM,3,11,13,11,26,12,52,1.3,1017,18,10,270,20,california
2017-03-26,20,7,0.0,11.6,5,0,06:03 AM,05:53 PM,06:47 AM,07:09 PM,3,12,13,12,22,7,53,0.0,1015,20,10,268,16,california
2017-03-27,15,7,0.0,11.6,4,0,06:41 AM,06:59 PM,06:45 AM,07:10 PM,0,8,11,8,43,1,50,0.0,1015,15,10,294,32,california
2017-03-28,20,5,0.0,11.6,4,1,07:20 AM,08:07 PM,06:44 AM,07:11 PM,-3,11,13,11,17,3,42,0.0,1018,20,10,211,11,california
2017-03-29,23,10,0.0,11.6,5,8,07:59 AM,09:15 PM,06:42 AM,07:11 PM,1,16,16,16,17,3,38,0.0,1018,23,10,229,11,california
2017-03-30,17,9,0.0,11.6,4,15,08:41 AM,10:23 PM,06:41 AM,07:12 PM,1,11,13,11,47,2,44,0.0,1011,17,10,283,36,california
2017-03-31,19,5,0.0,11.6,4,19,09:27 AM,11:31 PM,06:39 AM,07:13 PM,-3,10,12,10,20,2,39,0.0,1010,19,10,269,14,california
2017-04-01,24,9,0.0,11.6,5,31,10:17 AM,No moonset,06:38 AM,07:14 PM,-3,16,16,16,16,1,29,0.0,1014,24,10,212,10,california
2017-04-02,25,12,0.0,11.6,6,38,11:11 AM,12:35 AM,06:37 AM,07:15 PM,-0,18,18,18,26,2,32,0.0,1013,25,10,268,18,california
2017-04-03,21,11,0.0,11.6,5,46,12:09 PM,01:35 AM,06:35 AM,07:15 PM,2,15,16,15,34,10,41,0.0,1011,21,10,282,25,california
2017-04-04,22,9,0.0,11.6,5,54,01:09 PM,02:29 AM,06:34 AM,07:16 PM,-4,16,16,16,13,7,28,0.0,1016,22,10,216,8,california
2017-04-05,24,12,0.0,11.6,6,61,02:10 PM,03:18 AM,06:32 AM,07:17 PM,-6,19,18,19,17,4,21,0.0,1017,24,10,161,10,california
2017-04-06,24,13,0.0,11.6,6,69,03:11 PM,04:01 AM,06:31 AM,07:18 PM,-4,18,18,18,24,19,23,0.0,1014,24,10,229,17,california
2017-04-07,22,11,0.0,11.6,5,76,04:11 PM,04:40 AM,06:30 AM,07:19 PM,-0,15,16,15,38,22,34,0.0,1014,22,10,229,29,california
2017-04-08,16,7,0.0,11.6,4,84,05:10 PM,05:16 AM,06:28 AM,07:20 PM,1,9,11,9,35,7,51,0.1,1015,16,10,262,27,california
2017-04-09,16,3,0.0,11.6,4,91,06:07 PM,05:50 AM,06:27 AM,07:20 PM,-9,9,10,9,14,24,29,0.0,1019,16,10,205,9,california
2017-04-10,21,6,0.0,11.6,5,99,07:04 PM,06:22 AM,06:26 AM,07:21 PM,-6,13,14,13,17,21,30,0.0,1017,21,10,235,10,california
2017-04-11,21,10,0.0,11.6,5,100,08:00 PM,06:55 AM,06:24 AM,07:22 PM,-3,16,16,16,24,16,28,0.0,1014,21,10,259,16,california
2017-04-12,25,10,0.0,11.6,6,86,08:55 PM,07:28 AM,06:23 AM,07:23 PM,3,16,17,16,30,2,41,0.0,1014,25,10,247,21,california
2017-04-13,18,10,0.0,11.6,5,79,09:49 PM,08:03 AM,06:22 AM,07:24 PM,3,12,13,12,39,4,52,0.0,1014,18,10,257,30,california
2017-04-14,19,6,0.0,11.6,4,71,10:42 PM,08:40 AM,06:20 AM,07:24 PM,-1,10,12,10,20,0,46,0.0,1015,19,10,277,15,california
2017-04-15,25,8,0.0,11.6,5,63,11:34 PM,09:20 AM,06:19 AM,07:25 PM,-1,16,16,16,17,3,35,0.0,1015,25,10,180,11,california
2017-04-16,26,12,0.0,11.6,6,56,No moonrise,10:03 AM,06:18 AM,07:26 PM,-3,19,19,19,23,27,28,0.0,1014,26,10,239,17,california
2017-04-17,23,12,0.0,11.6,5,48,12:24 AM,10:50 AM,06:17 AM,07:27 PM,4,17,18,17,28,13,42,0.0,1016,23,10,251,21,california
2017-04-18,21,11,0.0,11.6,5,41,01:12 AM,11:41 AM,06:15 AM,07:28 PM,8,15,16,15,30,18,60,0.0,1017,21,10,252,23,california
2017-04-19,23,8,0.0,11.6,5,33,01:56 AM,12:34 PM,06:14 AM,07:28 PM,1,15,16,15,22,4,41,0.0,1019,23,10,244,15,california
2017-04-20,22,9,0.0,11.6,5,26,02:38 AM,01:32 PM,06:13 AM,07:29 PM,1,14,15,14,32,0,41,0.0,1018,22,10,287,23,california
2017-04-21,26,10,0.0,11.6,6,18,03:18 AM,02:31 PM,06:12 AM,07:30 PM,-0,18,18,18,13,0,35,0.0,1016,26,10,194,8,california
2017-04-22,31,13,0.0,11.6,6,11,03:57 AM,03:33 PM,06:10 AM,07:31 PM,-0,21,21,22,17,8,28,0.0,1012,31,10,248,11,california
2017-04-23,25,14,0.0,11.6,6,3,04:34 AM,04:37 PM,06:09 AM,07:32 PM,2,18,19,18,35,7,36,0.0,1009,25,10,274,25,california
2017-04-24,18,11,0.0,11.6,5,0,05:12 AM,05:44 PM,06:08 AM,07:33 PM,3,13,14,13,47,5,47,0.0,1010,18,10,278,36,california
2017-04-25,19,9,0.0,11.6,5,0,05:51 AM,06:53 PM,06:07 AM,07:33 PM,2,12,14,12,36,4,46,0.0,1012,19,10,287,27,california
2017-04-26,24,10,0.0,11.6,5,0,06:32 AM,08:03 PM,06:06 AM,07:34 PM,5,16,17,16,35,4,51,0.0,1011,24,10,281,27,california
2017-04-27,22,11,0.0,11.6,5,4,07:17 AM,09:13 PM,06:05 AM,07:35 PM,4,15,17,15,41,4,47,0.0,1009,22,10,280,31,california
2017-04-28,21,9,0.0,11.6,5,12,08:06 AM,10:21 PM,06:04 AM,07:36 PM,-3,15,15,15,20,2,31,0.0,1011,21,10,267,14,california
2017-04-29,24,9,0.0,11.6,5,19,09:01 AM,11:26 PM,06:03 AM,07:37 PM,-13,16,16,16,21,0,13,0.0,1018,24,10,105,15,california
2017-04-30,28,11,0.0,11.6,6,27,09:59 AM,No moonset,06:02 AM,07:37 PM,-4,19,19,19,19,0,22,0.0,1017,28,10,252,13,california
2017-05-01,29,14,0.0,11.6,6,33,11:01 AM,12:24 AM,06:01 AM,07:38 PM,1,21,21,21,19,0,28,0.0,1014,29,10,251,12,california
2017-05-02,31,16,0.0,13.4,7,40,12:03 PM,01:16 AM,06:00 AM,07:39 PM,1,23,23,24,19,14,25,0.0,1012,31,10,248,12,california
2017-05-03,32,18,0.0,13.8,7,48,01:05 PM,02:02 AM,05:59 AM,07:40 PM,2,25,25,26,23,0,24,0.0,1014,32,10,175,15,california
2017-05-04,34,19,0.0,13.8,7,55,02:05 PM,02:42 AM,05:58 AM,07:41 PM,4,26,26,26,19,0,27,0.0,1012,34,10,201,12,california
2017-05-05,30,18,0.0,13.3,6,62,03:04 PM,03:19 AM,05:57 AM,07:42 PM,2,24,24,24,26,37,26,0.0,1008,30,10,253,19,california
2017-05-06,19,8,0.0,13.9,5,70,04:02 PM,03:53 AM,05:56 AM,07:42 PM,3,13,15,13,38,13,46,0.0,1004,19,10,239,31,california
2017-05-07,17,4,0.0,13.9,4,77,04:58 PM,04:25 AM,05:55 AM,07:43 PM,-4,10,11,10,18,9,42,0.0,1009,17,10,142,14,california
2017-05-08,24,9,0.0,13.9,5,84,05:53 PM,04:57 AM,05:54 AM,07:44 PM,-1,16,17,16,15,6,33,0.0,1011,24,10,189,10,california
2017-05-09,26,14,0.0,13.9,6,91,06:48 PM,05:29 AM,05:53 AM,07:45 PM,3,20,20,20,24,2,35,0.0,1009,26,10,279,16,california
2017-05-10,26,12,0.0,13.9,6,99,07:43 PM,06:03 AM,05:52 AM,07:46 PM,7,18,18,18,20,5,50,0.0,1015,26,10,223,15,california
2017-05-11,28,12,0.0,14.0,6,100,08:37 PM,06:39 AM,05:51 AM,07:46 PM,7,20,20,20,19,3,47,0.0,1017,28,10,240,15,california
2017-05-12,23,12,0.0,14.0,5,87,09:30 PM,07:18 AM,05:50 AM,07:47 PM,4,16,17,16,33,1,45,0.0,1012,23,10,273,26,california
2017-05-13,22,6,0.0,14.0,5,80,10:20 PM,08:00 AM,05:50 AM,07:48 PM,-4,12,14,12,26,0,31,0.0,1010,22,10,276,20,california
2017-05-14,20,7,0.0,14.0,5,72,11:08 PM,08:45 AM,05:49 AM,07:49 PM,-3,13,14,13,31,2,32,0.0,1008,20,10,253,23,california
2017-05-15,18,7,0.0,14.0,3,65,11:54 PM,09:34 AM,05:48 AM,07:49 PM,0,10,12,10,37,11,45,0.2,1010,18,10,260,29,california
